 11  208.682370 8.502E-28 3.312E+00.04250.315 4717.10450.35-.000710          1 0 0          1 0 0 10  1  9        9  2  8      434223837294713152    21.0   19.0
 11  208.704794 6.154E-29 2.423E+00.03390.208 5512.01420.300.004030          0 1 0          0 1 0 16  7 10       16  6 11      434233837294713152    99.0   99.0
 11  208.787744 9.782E-30 1.052E-02.04820.265 4696.86580.47-.002060          0 2 0          0 2 0 11  2  9       12  1 12      534233837294713152    69.0   75.0
 11  208.848727 5.977E-30 3.689E+00.03150.298 5777.68710.220.000940          0 3 0          0 3 0 11  1 11       10  0 10      434233837294713152    23.0   21.0
 11  208.995087 7.427E-29 3.207E-01.04950.183 4865.22650.51-.019260          0 0 0          0 0 0 19  6 14       18  7 11      434233837260713049    39.0   37.0
 11  209.109175 9.435E-26 5.304E-04.08590.371 2042.75330.700.003960          0 1 0          0 1 0  5  4  1        6  1  6      764223837294713152    33.0   39.0
 11  209.146694 1.336E-28 3.080E+00.08900.456 4856.21520.720.001630          0 3 0          0 3 0  3  3  1        2  2  0      434233837294713152     7.0    5.0
 11  209.151077 3.457E-29 2.688E-11.09400.434  173.36580.730.000000          0 0 0          0 0 0  4  3  2        3  1  2     q7422308079917122 0    27.0   21.0
 11  209.255229 6.393E-28 4.414E+00.03150.298 4852.75530.220.000910          0 0 1          0 0 1 11  0 11       10  1 10      534223837294713152    23.0   21.0
 11  209.264045 1.919E-27 4.416E+00.03150.298 4852.74920.220.000940          0 0 1          0 0 1 11  1 11       10  0 10      534223837294713152    69.0   63.0
 11  209.269225 2.105E-28 1.997E-02.10050.456 3725.94200.750.009000          1 0 0          1 0 0  3  3  1        2  0  2      534233837294713152     7.0    5.0
 11  209.270441 3.045E-26 3.938E+00.03150.284 4260.46690.220.000910          0 2 0          0 2 0 11  0 11       10  1 10      564223837294783152    69.0   63.0
 11  209.444761 1.017E-26 3.948E+00.03150.283 4260.35180.220.000940          0 2 0          0 2 0 11  1 11       10  0 10      464223837294783152    23.0   21.0
 11  209.520973 1.620E-27 3.450E+00.04250.315 4817.73570.35-.000710          0 0 1          0 0 1 10  1  9        9  2  8      534223837294713152    63.0   57.0
 11  209.617004 1.307E-26 2.118E-03.04280.281 2918.24490.440.003380          0 0 0          0 0 0 13  8  5       14  5 10      564426837260783049    81.0   87.0
