 31  980.370200 4.572E-25 1.800E+00.07730.087 2229.32290.780.000000          1 1 1          0 1 1 16 10  7       17 11  6      4565501464 9 2 4 0    33.0   35.0
 31  980.371600 7.937E-26 5.519E+00.06190.080 2939.58220.760.000000          1 0 1          1 0 0 29 22  7       29 22  8      4602503764 9 2 3 0    59.0   59.0
 31  980.372900 2.561E-25 3.931E+00.08690.105 2241.92840.710.000000          2 0 1          2 0 0  4  3  2        5  3  3      4555501464 9 2 3 0     9.0   11.0
 31  980.382800 8.643E-25 3.393E+00.07920.088 2202.12230.710.000000          0 1 2          0 1 1 14 11  3       15 11  4      4555501464 9 2 3 0    29.0   31.0
 31  980.385800 2.590E-25 3.126E+00.07800.090 2459.80660.780.000000          1 0 2          0 0 2 16  9  7       15 10  6      4565501464 9 2 4 0    33.0   31.0
 31  980.387000 2.660E-24 3.747E+00.07530.083 2072.30410.730.000000          0 2 1          0 2 0 21 12  9       22 12 10      4555501463 9 2 3 0    43.0   45.0
 31  980.390600 2.874E-25 1.246E+00.07060.090 2346.62960.740.000000          1 1 1          1 1 0 26  9 18       26  9 17      4505501464 9 2 3 0    53.0   53.0
 31  980.392400 2.640E-25 1.099E+01.08360.099 2600.86820.710.000000          0 2 2          0 2 1  9  7  3        9  7  2      4555501464 9 2 3 0    19.0   19.0
 31  980.392700 1.275E-24 7.343E+00.08190.102 2233.30400.710.000000          1 0 2          1 0 1 11  5  7       10  5  6      4555501464 9 2 3 0    23.0   21.0
 31  980.394624 2.352E-25 3.323E-02.06780.085 1822.02540.76-.000700          1 0 0          0 0 0 63  3 61       64  4 60      4542204463 9 2 1 1   127.0  129.0
 31  980.396200 1.048E-25 5.485E-03.07340.097 1413.20080.790.000000          0 0 2          1 0 0 23  6 18       23  5 19      4655503763 9 2 4 0    47.0   47.0
 31  980.400600 1.160E-24 7.640E-01.06960.071 2060.90580.840.000000          1 1 0          0 1 0 43 12 32       44 13 31      4562501463 9 2 4 0    87.0   89.0
 31  980.401600 9.655E-26 5.115E+00.07790.084 2787.62640.720.000000          0 3 1          0 3 0 18 13  6       18 13  5      4552501464 9 2 3 0    37.0   37.0
 31  980.404333 6.688E-22 5.208E+00.06810.087 1190.47700.76-.002801          0 0 1          0 0 0 53  0 53       54  0 54      4542254463 9 2 1 2   107.0  109.0
 31  980.406100 3.414E-24 1.439E+01.08350.105 2106.91960.710.000000          0 0 3          0 0 2  8  2  7        9  2  8      4555501464 9 2 3 0    17.0   19.0
 31  980.407400 3.489E-25 9.057E-02.07390.082 1733.72610.790.000000          1 1 0          0 1 0 22 15  7       23 16  8      4562501463 9 2 4 0    45.0   47.0
 31  980.407800 6.839E-23 5.032E+00.07030.085 1590.11550.830.000000          0 1 1          0 1 0 39  8 31       40  8 32      4555501463 9 2 3 0    79.0   81.0
 31  980.411800 2.787E-25 1.512E+00.07040.088 2384.89180.740.000000          1 1 1          1 1 0 25 10 15       25 10 16      4505501464 9 2 3 0    51.0   51.0
 31  980.412200 2.223E-25 1.391E-02.07220.099 1496.69830.760.000000          1 0 1          1 0 0 29  1 28       29  3 27      4605503763 9 2 3 0    59.0   59.0
 31  980.412300 1.216E-25 3.448E+00.08010.100 2608.93120.710.000000          0 2 2          0 2 1 14  6  8       14  6  9      4555501464 9 2 3 0    29.0   29.0
 31  980.413635 5.518E-22 5.213E+00.06810.087 1230.24190.76-.002801          0 0 1          0 0 0 53  1 52       54  1 53      4542254463 9 2 1 2   107.0  109.0
 31  980.416300 7.584E-26 1.460E+00.06380.077 2707.55510.780.000000          1 0 1          1 0 0 34 19 16       34 19 15      4602503764 9 2 3 0    69.0   69.0
 31  980.418400 1.927E-23 3.712E+00.07110.077 1760.27260.790.000000          0 1 1          0 1 0 34 13 22       35 13 23      4552501463 9 2 3 0    69.0   71.0
 31  980.419174 5.890E-24 3.719E+00.07030.074 2032.38300.83-.002797          0 0 1          0 0 0 39 21 18       40 21 19      4562554463 9 2 2 2    79.0   81.0
 31  980.419600 2.472E-25 7.378E+00.06980.082 2718.78760.730.000000          0 0 3          0 0 2 23 12 11       23 12 12      4505501464 9 2 3 0    47.0   47.0
 31  980.419929 4.066E-23 1.106E+00.06960.072 1400.48550.84-.000700          1 0 0          0 0 0 42 13 29       43 14 30      4562504463 9 2 2 1    85.0   87.0
 31  980.420600 3.140E-25 5.347E+00.08210.097 2456.30110.710.000000          2 0 1          2 0 0 11  8  3       11  8  4      4555501464 9 2 3 0    23.0   23.0
 31  980.422400 3.503E-25 1.283E+01.07730.083 2722.49560.720.000000          0 0 3          0 0 2 19 13  6       19 13  7      4552501464 9 2 3 0    39.0   39.0
 31  980.428700 1.884E-25 2.849E+00.07380.089 2569.98670.790.000000          0 0 3          1 0 1 22 10 13       22  9 14      4555501464 9 2 4 0    45.0   45.0
 31  980.431000 1.456E-23 5.146E+00.07330.096 1830.86160.750.000000          0 2 1          0 2 0 26  6 21       27  6 22      4555501463 9 2 3 0    53.0   55.0
 31  980.435000 1.278E-25 5.781E-01.07540.083 2292.23820.780.000000          1 2 0          0 2 0 19 14  6       20 15  5      4562501463 9 2 4 0    39.0   41.0
 31  980.435822 5.961E-25 4.223E-02.06780.084 1670.02000.76-.000700          1 0 0          0 0 0 60  2 58       61  5 57      4542204463 9 2 1 1   121.0  123.0
 31  980.439600 1.520E-25 5.560E-01.07080.093 2340.56560.760.000000          1 1 1          1 1 0 30  7 24       30  7 23      4505501464 9 2 3 0    61.0   61.0
 31  980.439900 2.168E-25 8.414E-01.07060.091 2338.79300.750.000000          1 1 1          1 1 0 28  8 21       28  8 20      4505501464 9 2 3 0    57.0   57.0
 31  980.445600 6.092E-25 8.924E-01.06990.076 2183.52560.820.000000          0 0 2          1 0 0 35 14 22       36 13 23      4662503763 9 2 4 0    71.0   73.0
 31  980.446700 1.688E-25 5.235E+00.07740.084 2677.44130.720.000000          1 0 2          1 0 1 18 12  6       17 12  5      4555501464 9 2 3 0    37.0   35.0
 31  980.450691 2.516E-23 4.374E+00.06930.070 1796.09720.76-.002802          0 0 1          0 0 0 45 17 28       46 17 29      4542254463 9 2 1 2    91.0   93.0
 31  980.450800 6.982E-24 2.930E+00.07630.083 1803.10410.720.000000          1 0 1          1 0 0 19 13  6       20 13  7      4652503763 9 2 3 0    39.0   41.0
 31  980.453400 1.080E-25 1.188E+01.08120.102 2857.24620.710.000000          0 1 3          0 1 2 12  5  8       11  5  7      4555501464 9 2 3 0    25.0   23.0
 31  980.465500 1.824E-25 1.431E+01.07980.105 2770.63280.710.000000          0 1 3          0 1 2 11  0 11       10  0 10      4555501464 9 2 3 0    23.0   21.0
 31  980.467300 2.129E-25 4.892E+00.07870.104 2579.36110.710.000000          1 2 1          1 2 0 15  1 14       14  1 13      4555501464 9 2 3 0    31.0   29.0
 31  980.471900 6.139E-26 4.090E-02.07420.083 1918.23990.790.000000          1 0 1          0 0 1 21 14  7       21 15  6      4652503764 9 2 4 0    43.0   43.0
 31  980.475500 5.628E-24 4.439E+00.07450.088 1971.25860.730.000000          0 2 1          0 2 0 23 10 13       24 10 14      4555501463 9 2 3 0    47.0   49.0
 31  980.475700 3.061E-25 1.374E+01.08190.099 2593.47200.710.000000          0 2 2          0 2 1  8  7  1        8  7  2      4555501464 9 2 3 0    17.0   17.0
 31  980.481100 1.599E-25 4.624E+00.07790.102 2651.62610.710.000000          1 2 1          1 2 0 17  4 13       16  4 12      4555501464 9 2 3 0    35.0   33.0
